btuE,thioredoxin/glutathione peroxidase BtuE,945915
btuC,vitamin B12 ABC transporter membrane subunit,945877
ihfA,integration host factor subunit alpha,945472
pheT,phenylalanine--tRNA ligase subunit beta,945382
pheS,phenylalanine--tRNA ligase,946223
pheM,pheST-ihfA operon leader peptide,947212
rplT,50S ribosomal subunit protein L20,945152
rpmI,50S ribosomal subunit protein L35,946349
infC,translation initiation factor IF-3,946225
thrS,threonine--tRNA ligase,946222
yniD,uncharacterized protein YniD,1450269
ydiY,acid-inducible putative outer membrane protein YdiY,946218
pfkB,6-phosphofructokinase 2,946230
ydiZ,putative endoribonuclease YdiZ,946232
yniA,putative kinase YniA,946236
yniB,uncharacterized protein YniB,945140
hxpB,hexitol phosphatase B,945632
ydjM,inner membrane protein YdjM,945644
tcyP,cystine/sulfocysteine:cation symporter,946238
ydjO,protein YdjO,946237
cedA,cell division modulator,946235
katE,catalase HPII,946234
chbG,chitooligosaccharide monodeacetylase ChbG,946231
chbF,monoacetylchitobiose-6-phosphate hydrolase,946266
chbR,DNA binding transcriptional dual regulator ChbR,946247
chbA,N,N'-diacetylchitobiose-specific PTS enzyme IIA component,946244
chbC,N,N'-diacetylchitobiose-specific PTS enzyme IIC component,945982
chbB,N,N'-diacetylchitobiose-specific PTS enzyme IIB component,945339
osmE,osmotically-inducible lipoprotein OsmE,945305
nadE,NH3-dependent NAD(+) synthetase,946946
cho,excinuclease Cho,948996
ves,HutD family protein Ves,946245
spy,ATP-independent periplasmic chaperone,946253
astE,succinylglutamate desuccinylase,946256
astB,N-succinylarginine dihydrolase,946259
astD,aldehyde dehydrogenase,946260
astA,arginine N-succinyltransferase,946261
astC,succinylornithine transaminase,946255
xthA,exodeoxyribonuclease III,946254
ydjX,DedA family protein YdjX,946250
ydjY,4Fe-4S ferredoxin-type domain-containing protein YdjY,946248
ydjZ,DedA family protein YdjZ,946269
ynjA,AhpD-like domain-containing protein YnjA,946270
ynjB,putative ABC transporter periplasmic binding protein YnjB,946271
ynjC,putative ABC transporter membrane subunit YnjC,946273
ynjD,putative ABC transporter ATP-binding protein YnjD,944965
ynjE,molybdopterin synthase sulfurtransferase,946505
ynjF,CDP-alcohol phosphatidyltransferase domain-containing protein YnjF,946221
nudG,5-hydroxy-CTP diphosphatase,946277
ynjH,DUF1496 domain-containing protein YnjH,946279
gdhA,glutamate dehydrogenase,946802
ynjI,DUF1266 domain-containing protein YnjI,946239
topB,DNA topoisomerase III,946141
selD,selenide, water dikinase,946768
ydjA,putative oxidoreductase YdjA,945964
sppA,protease IV, a signal peptide peptidase,946281
ansA,L-asparaginase 1,946278
pncA,nicotinamidase,946276
ydjE,putative transporter YdjE,946274
ydjF,putative DNA-binding transcriptional regulator YdjF,946272
ydjG,NADH-dependent methylglyoxal reductase,946283
ydjH,L-glycero-L-galacto-octuluronate kinase,946285
ydjI,L-glycero-L-galacto-octuluronate-1-phosphate aldolase,946291
ydjJ,putative zinc-binding dehydrogenase YdjJ,946292
ydjK,putative transporter YdjK,946293
ydjL,putative zinc-binding dehydrogenase YdjL,946299
yeaC,DUF1315 domain-containing protein YeaC,947074
msrB,methionine sulfoxide reductase B,947188
gapA,glyceraldehyde-3-phosphate dehydrogenase A,947679
yeaD,putative aldose 1-epimerase YeaD,946572
yeaE,methylglyoxal reductase YeaE,946302
mipA,MltA-interacting protein,946301
yeaG,protein kinase YeaG,946297
yeaH,DUF444 domain-containing protein YeaH,946296
cdgI,putative c-di-GMP binding protein CdgI,946366
dgcJ,diguanylate cyclase DgcJ,946290
yeaK,mischarged aminoacyl-tRNA deacylase,946303
yoaI,protein YoaI,946294
yeaL,DUF441 domain-containing inner membrane protein YeaL,946307
nimR,DNA-binding transcriptional repressor NimR,946590
nimT,2-nitroimidazole exporter,946309
yeaO,DUF488 domain-containing protein YeaO,945675
yoaF,DUF333 domain-containing lipoprotein YoaF,946310
dgcP,diguanylate cyclase DgcP,948969
yoaK,putative membrane protein YoaK,7751647
yoaJ,uncharacterized protein YoaJ,7751648
yeaQ,PF04226 family protein YeaQ,946311
yoaG,DUF1869 domain-containing protein YoaG,946314
yeaR,DUF1971 domain-containing protein YeaR,946317
leuE,leucine exporter,946157
dmlR,DNA-binding transcriptional regulator DmlR,946316
dmlA,D-malate/3-isopropylmalate dehydrogenase (decarboxylating),946319
yeaV,putative transporter YeaV,947326
yeaW,carnitine monooxygenase subunit YeaW,946325
yeaX,carnitine monooxygenase subunit YeaX,946329
rnd,RNase D,946328
fadD,long-chain-fatty-acid--CoA ligase,946327
yeaY,Slp family lipoprotein YeaY,946312
tsaB,N(6)-L-threonylcarbamoyladenine synthase, TsaB subunit,946304
yoaA,ATP-dependent DNA helicase YoaA,946305
yoaB,RutC family protein YoaB,946357
yoaC,DUF1889 domain-containing protein YoaC,946308
yoaH,UFP0181 family protein YoaH,946346
pabB,aminodeoxychorismate synthase subunit 1,946337
nudL,putative NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,946330
sdaA,L-serine deaminase I,946331
pdeD,putative cyclic di-GMP phosphodiesterase PdeD,946336
yoaE,TerC family inner membrane protein YoaE,946335
yoaL,protein YoaL,38094965
manX,mannose-specific PTS enzyme IIAB component,946334
manY,mannose-specific PTS enzyme IIC component,946332
manZ,mannose-specific PTS enzyme IID component,946342
yobD,DUF986 domain-containing inner membrane protein YobD,946343
mntP,Mn(2(+)) exporter,946341
rlmA,23S rRNA m(1)G745 methyltransferase,946340
cspC,transcription antiterminator and regulator of mRNA stability CspC,946339
yobF,DUF2527 domain-containing protein YobF,946338
yebO,uncharacterized protein YebO,946350
mgrB,PhoQ kinase inhibitor,946351
yobH,uncharacterized protein YobH,1450271
kdgR,DNA-binding transcriptional repressor KdgR,946129
yebQ,putative transporter YebQ,946048
htpX,protease HtpX,946076
prc,tail-specific protease,946096
proQ,RNA chaperone ProQ,948950
msrC,free methionine-(R)-sulfoxide reductase,946086
letA,intermembrane transport protein LetA,946353
letB,lipophilic envelope spanning tunnel,946352
rsmF,16S rRNA m(5)C1407 methyltransferase,946348
yebV,DUF1480 domain-containing protein YebV,946347
yebW,DUF1482 domain-containing protein YebW,946354
pphA,phosphoprotein phosphatase 1,946356
yebY,DUF2511 domain-containing protein YebY,947014
yebZ,CopD family protein,947078
yobA,copper-binding protein,948315
holE,DNA polymerase III subunit theta,947471
yobB,putative carbon-nitrogen hydrolase family protein YobB,948329
exoX,exonuclease X,946361
ptrB,oligopeptidase B,946358
yebE,DUF533 domain-containing inner membrane protein YebE,946355
yebF,secreted protein YebF,946363
yebG,DNA damage-inducible protein YebG,946364
purT,phosphoribosylglycinamide formyltransferase 2,946368
eda,KHG/KDPG aldolase,946367
edd,phosphogluconate dehydratase,946362
zwf,NADP(+)-dependent glucose-6-phosphate dehydrogenase,946370
yebK,DNA-binding transcriptional repressor YebK,946373
pykA,pyruvate kinase 2,946527
lpxM,Lipid A biosynthesis myristoyltransferase,945143
mepM,peptidoglycan endopeptidase MepM,946376
znuA,Zn(2(+)) ABC transporter periplasmic binding protein,946375
znuC,Zn(2(+)) ABC transporter ATP binding subunit,946374
znuB,Zn(2(+)) ABC transporter membrane subunit,946372
ruvB,Holliday junction branch migration complex subunit RuvB,946371
ruvA,Holliday junction branch migration complex subunit RuvA,946369
yobI,uncharacterized protein YobI,7751641
yebB,putative papain-like amidase YebB,946377
ruvC,crossover junction endodeoxyribonuclease RuvC,946378
yebC,putative transcriptional regulator YebC,946379
nudB,dihydroneopterin triphosphate diphosphatase,946383
aspS,aspartate--tRNA ligase,946385
yecD,isochorismatase family protein YecD,946384
yecE,DUF72 domain-containing protein YecE,946382
yecN,MAPEG family inner membrane protein YecN,946381
cmoA,carboxy-S-adenosyl-L-methionine synthase,946380
cmoB,tRNA U34 carboxymethyltransferase,946387
torZ,trimethylamine N-oxide reductase 2,946389
torY,cytochrome c quinol dehydrogenase TorY,946490
cutC,PF03932 family protein CutC,2847756
yecM,putative metal-binding enzyme YecM,946415
argS,arginine--tRNA ligase,946452
yecV,protein YecV,63925639
yecT,protein YecT,946511
flhE,flagellar protein FlhE,946094
flhA,flagellar biosynthesis protein FlhA,946390
flhB,flagellar biosynthesis protein FlhB,946391
cheZ,chemotaxis protein CheZ,946392
cheY,chemotaxis protein CheY,946393
cheB,protein-glutamate methylesterase/protein glutamine deamidase,946394
cheR,chemotaxis protein methyltransferase,946396
tap,methyl-accepting chemotaxis protein Tap,946397
tar,methyl-accepting chemotaxis protein Tar,946399
cheW,chemotaxis protein CheW,946400
cheA,chemotaxis protein CheA,946401
cheA,chemotaxis protein CheA,946401
motB,motility protein B,946402
motA,motility protein A,947564
flhC,DNA-binding transcriptional dual regulator FlhC,947280
flhD,DNA-binding transcriptional dual regulator FlhD,945442
insB5,IS1 protein InsB,945867
insA5,IS1 protein InsA,945800
uspC,universal stress protein C,946404
otsA,trehalose-6-phosphate synthase,946405
otsB,trehalose-6-phosphate phosphatase,946406
araH,arabinose ABC transporter membrane subunit,948923
araG,arabinose ABC transporter ATP binding subunit,946408
araF,arabinose ABC transporter periplasmic binding protein,946409
ftnB,putative ferritin-like protein,946407
yecJ,DUF2766 domain-containing protein YecJ,946388
azuC,small regulatory membrane protein AzuC,7751642
yecR,lipoprotein YecR,946386
ftnA,ferritin iron storage protein,946410
yecH,DUF2492 domain-containing protein YecH,946411
tyrP,tyrosine:H(+) symporter,946412
yecA,putative Fe-binding protein YecA,945061
pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,945791
uvrC,UvrABC excision nuclease subunit C,947203
uvrY,DNA-binding transcriptional activator UvrY,946424
yecU,protein YecU,38094967
yecF,DUF2594 domain-containing protein YecF,946420
sdiA,DNA-binding transcriptional dual regulator SdiA,946421
tcyN,cystine ABC transporter ATP binding subunit,946422
tcyL,cystine ABC transporter membrane subunit,949105
dcyD,D-cysteine desulfhydrase,946831
tcyJ,cystine ABC transporter periplasmic binding protein,948833
fliZ,DNA-binding transcriptional regulator FliZ,946833
fliA,RNA polymerase sigma factor FliA,948824
fliC,flagellar filament structural protein,949101
fliD,flagellar filament capping protein,946428
fliS,flagellar biosynthesis protein FliS,946429
fliT,flagellar biosynthesis protein FliT,946433
amyA,alpha-amylase,946434
yedD,lipoprotein YedD,949082
yedE,putative selenium transporter YedE,945192
yedF,putative sulfurtransferase YedF,946909
yedK,genome maintenance protein,946435
yedL,putative acetyltransferase YedL,946437
fliE,flagellar protein FliE,946446
fliF,flagellar basal-body MS-ring and collar protein,946448
fliG,flagellar motor switch protein FliG,946451
fliH,flagellar biosynthesis protein FliH,946456
fliI,flagellar export ATPase FliI,946457
fliJ,flagellar biosynthesis protein FliJ,946454
fliK,flagellar hook-length control protein,946449
fliL,flagellar protein FliL,946443
fliM,flagellar motor switch protein FliM,946442
fliN,flagellar motor switch protein FliN,946423
fliO,flagellar biosynthesis protein FliO,946458
fliP,flagellar biosynthesis protein FliP,946462
fliQ,flagellar biosynthesis protein FliQ,946463
fliR,flagellar biosynthesis protein FliR,946464
rcsA,DNA-binding transcriptional activator RcsA,946467
dsrB,protein DsrB,946468
yodD,stress-induced protein,946469
yedP,putative mannosyl-3-phosphoglycerate phosphatase,946472
dgcQ,diguanylate cyclase DgcQ,946471
yodC,protein YodC,946466
yedI,DUF808 domain-containing inner membrane protein YedI,946465
yedA,putative transporter YedA,946461
vsr,DNA mismatch endonuclease Vsr,946476
dcm,DNA-cytosine methyltransferase,946479
yedJ,putative HD superfamily phosphohydrolase YedJ,946478
drpB,cell division protein DrpB,946477
hchA,protein/nucleic acid deglycase 1,946481
hprS,sensor histidine kinase HprS,946487
hprR,DNA-binding transcriptional dual regulator HprR,946486
hiuH,hydroxyisourate hydrolase/transthyretin-related protein,946485
msrP,protein-L-methionine sulfoxide reductase catalytic subunit MsrP,946484
msrQ,membrane-bound flavocytochrome MsrQ,946483
zinT,metal-binding protein ZinT,946480
yodB,putative cytochrome b561 YodB,946491
mtfA,Mlc titration factor,946489
yeeJ,inverse autotransporter adhesin,946498
shiA,shikimate:H(+) symporter,946495
amn,AMP nucleosidase,946508
yeeN,putative transcriptional regulator YeeN,946493
yeeO,FMN/FAD exporter,946506
cbl,DNA-binding transcriptional activator Cbl,946502
nac,DNA-binding transcriptional dual regulator Nac,946501
ldtA,L,D-transpeptidase LdtA,945273
cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,946517
cobS,cobalamin 5'-phosphate synthase,946520
cobU,cobinamide-P guanylyltransferase/cobinamide kinase,946519
insH6,IS5 transposase and trans-activator,946507
yoeA,CP4-44 prophage; TonB-dependent receptor plug domain-containing protein YoeA,4056042
insD3,IS2 insertion element protein InsB,946403
insC3,IS2 insertion element repressor InsA,946455
flu,self recognizing antigen 43 (Ag43) autotransporter,946540
yeeR,inner membrane protein YeeR,946512
yeeS,RadC-like JAB domain-containing protein YeeS,946514
yeeT,DUF987 domain-containing protein YeeT,946513
cbeA,cytoskeleton bundling-enhancing antitoxin CbeA,946510
cbtA,cytoskeleton-binding toxin CbtA,946534
yeeW,putative uncharacterized protein YeeW,946535
yoeF,putative uncharacterized protein YoeF,1450273
tmaR,PTS system regulator TmaR,946541
yoeJ,protein YoeJ,71004567
yeeA,putative transporter YeeA,946545
sbmC,DNA gyrase inhibitor,946546
dacD,D-alanyl-D-alanine carboxypeptidase DacD,946518
sbcB,exodeoxyribonuclease I,946529
tsuB,putative thiosulfate sulfurtransferase,946539
tsuA,thiosulfate transporter,946526
plaP,putrescine:H(+) symporter PlaP,946533
yoeI,uncharacterized protein YoeI,7751643
yeeY,putative DNA-binding transcriptional regulator YeeY,946532
yeeZ,putative epimerase YeeZ,946538
yoeB,ribosome-dependent mRNA interferase toxin YoeB,1450274
yefM,YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor,946542
hisL,his operon leader peptide,946547
hisG,ATP phosphoribosyltransferase,946549
hisD,histidinal/histidinol dehydrogenase,946531
hisC,histidinol-phosphate aminotransferase,946551
hisB,imidazoleglycerol-phosphate dehydratase/histidinol-phosphatase,946552
hisH,imidazole glycerol phosphate synthase subunit HisH,946544
hisA,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,946521
hisF,imidazole glycerol phosphate synthase subunit HisF,946516
hisI,putative bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase,946515
wzzB,O-antigen co-polymerase,946553
ugd,UDP-glucose 6-dehydrogenase,946571
gnd,6-phosphogluconate dehydrogenase, decarboxylating,946554
wbbL,interrupted rhamnosyltransferase WbbL,4056030
insH7,IS5 transposase and trans-activator,946577
wbbK,putative glycosyltransferase WbbK,946555
wbbJ,putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ,946556
wbbI,beta-1,6-galactofuranosyltransferase WbbI,947041
wbbH,putative O-antigen polymerase,945179
glf,UDP-galactopyranose mutase,945235
rfbX,polyisoprenol-linked O16-antigen repeat unit flippase,946557
rfbC,dTDP-4-dehydrorhamnose 3,5-epimerase,947482
rfbA,glucose-1-phosphate thymidylyltransferase 1,945154
rfbD,dTDP-4-dehydrorhamnose reductase,947117
rfbB,dTDP-glucose 4,6-dehydratase 1,945276
galF,UTP:glucose-1-phosphate uridylyltransferase, low activity,946560
wcaM,putative colanic acid biosynthesis protein WcaM,946561
wcaL,putative colanic acid biosynthesis glycosyl transferase WcaL,946565
wcaK,colanic acid biosynthesis pyruvyl transferase WcaK,946569
wzxC,colanic acid repeat unit flippase,946581
wcaJ,UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase,946583
cpsG,phosphomannomutase,946574
cpsB,mannose-1-phosphate guanylyltransferase,946580
wcaI,colanic acid biosynthesis fucosyltransferase WcaI,946588
gmm,GDP-mannose mannosyl hydrolase,946559
fcl,GDP-L-fucose synthase,946563
gmd,GDP-mannose 4,6-dehydratase,946562
wcaF,colanic acid biosynthesis acetyltransferase WcaF,946578
wcaE,GDP-Fuc:2/3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und alpha-(1,4)-fucosyltransferase,946543
wcaD,colanic acid polymerase,946550
wcaC,colanic acid biosynthesis galactosyltransferase WcaC,946579
wcaB,colanic acid biosynthesis acetyltransferase WcaB,946573
wcaA,UDP-glucuronate:2-O-Ac-beta-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-2/3-O-Ac-alpha-L-Fuc-(1->3)-beta-D-Glc-PP-Und beta-(1,3)-glucuronosyltransferase,946570
wzc,protein-tyrosine kinase Wzc,946567
wzb,protein-tyrosine phosphatase,946564
wza,outer membrane polysaccharide export protein Wza,946558
yegH,inner membrane protein YegH,946566
asmA,putative assembly protein AsmA,946582
dcd,dCTP deaminase,946593
udk,uridine/cytidine kinase,946597
dgcE,diguanylate cyclase DgcE,946600
alkA,DNA-3-methyladenine glycosylase 2,947371
yegD,HSP70 family protein YegD,947234
yegI,putative serine/threonine-protein kinase YegI,947159
yegJ,DUF2314 domain-containing protein YegJ,947201
pphC,protein-serine/threonine phosphatase PphC,947269
yegL,IPR002035 domain-containing protein YegL,946602
